hotel_name,location,features,ratings,reviews,review_title,room_style,price,tax_charges,city,duration,persons,cancellation_policy,pre_payment,breakfast_included,Beds,Rooms
Crystalinn dormitory,"Central Suburbs, Mumbai",Bed in 4-Bed Dormitory Room2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,,,,Bed in 4-Bed Dormitory Room,1620.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Ayala PG Dormitory,"Western Suburbs, Mumbai",Female Dormitory Room2 shared dormitory rooms24 bunk bedsFree cancellationNo prepayment needed – pay at the property,9.2,17.0,Superb,Female Dormitory Room,3180.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
SHUBH RAATRI DORMITORY,"Juhu, Mumbai",Male Dormitory Room2 shared dormitory rooms24 bunk bedsFree cancellationNo prepayment needed – pay at the property,9.3,3.0,Superb,Male Dormitory Room,4045.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
NEW INDIA DORMITORY,"Western Suburbs, Mumbai",10-Bed Male Dormitory Room2 shared dormitory rooms20 single bedsFree cancellation,6.2,25.0,Good,10-Bed Male Dormitory Room,2160.0,"3 nights, 2 adults",Mumbai,3,2,Yes,Yes,No,,Dormitory Room
Marol Metro Dormitory,"Western Suburbs, Mumbai",Budget Single Room2 single bedsFree cancellationNo prepayment needed – pay at the property,8.5,2.0,Very good,Budget Single Room,4200.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,1 bedroom
Aksa Cabin Stay,"Western Suburbs, Mumbai",Single Room2 single bedsFree cancellationNo prepayment needed – pay at the property,4.0,2.0,Good,Single Room,7194.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,1 bedroom
Super Dormitory AC DELUXE,"Western Suburbs, Mumbai",Single Bed in Mixed Dormitory Room2 beds in dormitories2 bunk bedsFree cancellation,7.3,57.0,Good,Single Bed in Mixed Dormitory Room,1796.0,"3 nights, 2 adults",Mumbai,3,2,Yes,Yes,No,,Dormitory Room
Perfect Dormitory,"Western Suburbs, Mumbai",Bunk Bed in Male Dormitory Room 2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,3.0,2.0,Good,Bunk Bed in Male Dormitory Room ,1782.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Welcome Inn Dormitory,"Bandra, Mumbai",Male Dormitory Room2 shared dormitory rooms40 bunk bedsFree cancellationNo prepayment needed – pay at the property,7.9,7.0,Good,Male Dormitory Room,3000.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
New Abza Dormitory,"Western Suburbs, Mumbai",Bed in 10-Bed Mixed Dormitory Room2 beds in dormitories2 single beds,6.9,72.0,Good,Bed in 10-Bed Mixed Dormitory Room,1879.0,"3 nights, 2 adults",Mumbai,3,2,No,Yes,No,2 single beds,Dormitory Room
Astropods,"Western Suburbs, Mumbai",Single Room with Shared Shower and Toilet2 single bedsFree cancellationNo prepayment needed – pay at the property,8.2,114.0,Very good,Single Room with Shared Shower and Toilet,8650.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,1 bedroom
Casa Cabin Stay Mumbai,"Western Suburbs, Mumbai",Budget Single RoomChoice of beds: singles or double,6.0,40.0,Good,Budget Single Room,3883.0,"3 nights, 2 adults",Mumbai,3,2,No,Yes,No,,1 bedroom
Nest Dormitory,"Western Suburbs, Mumbai",Bed in 8-Bed Dormitory Room2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,8.0,3.0,Very good,Bed in 8-Bed Dormitory Room,5250.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Ahlan Dormitory,"Western Suburbs, Mumbai",Single Bed in Dormitory Room2 beds in dormitories2 bunk beds,8.0,234.0,Very good,Single Bed in Dormitory Room,2430.0,"3 nights, 2 adults",Mumbai,3,2,No,Yes,No,,Dormitory Room
Sagar Dormitory Andheri - Nearest to Andheri Railway Station West,"Western Suburbs, Mumbai",Bunk Bed in Male Dormitory Room 2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,8.3,12.0,Very good,Bunk Bed in Male Dormitory Room ,2970.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Afra Dormitory For Female & Male 5 Min From Airport,"Western Suburbs, Mumbai",Single Bed in Female Dormitory Room2 beds in dormitories2 bunk bedsFree cancellation,7.7,38.0,Good,Single Bed in Female Dormitory Room,4315.0,"3 nights, 2 adults",Mumbai,3,2,Yes,Yes,No,,Dormitory Room
NAMASTEY MUMBAI BACKPACKERS,"Western Suburbs, Mumbai",Bed in 6-Bed Female Dormitory Room2 beds in dormitories2 bunk bedsFree cancellation,8.5,356.0,Very good,Bed in 6-Bed Female Dormitory Room,6594.0,"3 nights, 2 adults",Mumbai,3,2,Yes,Yes,No,,Dormitory Room
Mumbai Staytion Dorm- Hostel,"Western Suburbs, Mumbai",Bed in 10-Bed Mixed Dormitory Room2 beds in dormitories2 bunk bedsFree cancellation,7.9,125.0,Good,Bed in 10-Bed Mixed Dormitory Room,4140.0,"3 nights, 2 adults",Mumbai,3,2,Yes,Yes,No,,Dormitory Room
Popular Dormitory,"Western Suburbs, Mumbai",Single Bed in Male Dormitory Room with Shared Bathroom2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,,,,Single Bed in Male Dormitory Room with Shared Bathroom,2994.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Super Champions Hostel,"Western Suburbs, Mumbai",Single Bed in Mixed Dormitory Room2 beds in dormitories2 single beds,7.5,17.0,Good,Single Bed in Mixed Dormitory Room,1734.0,"3 nights, 2 adults",Mumbai,3,2,No,Yes,No,2 single beds,Dormitory Room
Hangout Dormitory For Male & Female Marol,"Western Suburbs, Mumbai",Single Bed in Female Dormitory Room2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,7.3,9.0,Good,Single Bed in Female Dormitory Room,3506.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Mabrook Dormitory,"Western Suburbs, Mumbai",Single Bed in Dormitory Room2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,8.0,114.0,Very good,Single Bed in Dormitory Room,3420.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
"Sunshine Backpackers, Airport","Western Suburbs, Mumbai",Bed in Male Dormitory Room2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,6.4,198.0,Good,Bed in Male Dormitory Room,3150.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Mango Dormitory,"Western Suburbs, Mumbai",Bunk Bed in Mixed Dormitory Room2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,6.9,388.0,Good,Bunk Bed in Mixed Dormitory Room,1998.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Hilal dormitory,"Central Suburbs, Mumbai",Single Bed in Male Dormitory Room2 beds in dormitories2 bunk beds,,,,Single Bed in Male Dormitory Room,3000.0,"3 nights, 2 adults",Mumbai,3,2,No,Yes,No,,Dormitory Room
Hotel B Town - Near Kokilaben Dhirubhai Ambani Hospital,"Western Suburbs, Mumbai",Deluxe Double Room2 double bedsFree cancellationNo prepayment needed – pay at the property,3.0,2.0,Good,Deluxe Double Room,11200.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 double beds,2 bedroomsss
ASRA Dormitory,"Western Suburbs, Mumbai",Single Bed in Dormitory Room2 beds in dormitories2 bunk bedsFree cancellation,6.8,49.0,Good,Single Bed in Dormitory Room,2545.0,"3 nights, 2 adults",Mumbai,3,2,Yes,Yes,No,,Dormitory Room
"Hotel Safalta Residency, Chembur","Central Suburbs, Mumbai",Standard Double Room2 single bedsFree cancellationNo prepayment needed – pay at the property,,,,Standard Double Room,11520.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,2 bedroomsss
City stay,"Western Suburbs, Mumbai",Single Bed in Male Dormitory Room with Shared Bathroom2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,8.5,27.0,Very good,Single Bed in Male Dormitory Room with Shared Bathroom,7992.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
CABIN STAY-SOCIAL HUBZ,"Western Suburbs, Mumbai",Bed in Male Dormitory Room2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,7.6,18.0,Good,Bed in Male Dormitory Room,5800.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Ruby Guest House,"South Mumbai, Mumbai",Standard Double Room2 single bedsFree cancellationNo prepayment needed – pay at the property,3.0,1.0,Good,Standard Double Room,10590.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,2 bedroomsss
Bapuji Paying Guest,"Western Suburbs, Mumbai",Double Room2 single bedsFree cancellationNo prepayment needed – pay at the property,3.0,6.0,Good,Double Room,1650.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,2 bedroomsss
Saffron Homestay,"Western Suburbs, Mumbai",Single Bed in Mixed Dormitory Room2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,10.0,1.0,Exceptional,Single Bed in Mixed Dormitory Room,3300.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Super Guest House,"Western Suburbs, Mumbai",Deluxe Room2 double bedsFree cancellationNo prepayment needed – pay at the property,,,,Deluxe Room,8394.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 double beds,Deluxe Room
Subway Dormitory,"Western Suburbs, Mumbai",Single Bed in Male Dormitory Room2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,7.0,1.0,Good,Single Bed in Male Dormitory Room,3000.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Metro Residency Jogeshwari,"Western Suburbs, Mumbai",Double Room2 single bedsFree cancellationNo prepayment needed – pay at the property,,,,Double Room,23994.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,2 bedroomsss
Mayura Aureole CoLiving,"Western Suburbs, Mumbai",Mixed Dormitory Room2 shared dormitory rooms72 single bedsFree cancellationNo prepayment needed – pay at the property,7.7,35.0,Good,Mixed Dormitory Room,11188.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Andheri East Dormitory,"Western Suburbs, Mumbai",Bed in Male Dormitory Room2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,,,,Bed in Male Dormitory Room,1416.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Metro inn dormitory,"Western Suburbs, Mumbai",Single Bed in Dormitory Room2 beds in dormitories22 bunk bedsFree cancellationNo prepayment needed – pay at the property,,,,Single Bed in Dormitory Room,2094.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
SHAH PG-KOKILABEN AMBANI HOSPITAL,"Western Suburbs, Mumbai",Bunk Bed in Female Dormitory Room  2 beds in dormitories2 single bedsFree cancellationNo prepayment needed – pay at the property,,,,Bunk Bed in Female Dormitory Room  ,4560.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,Dormitory Room
Golden Sands Dormitory And Cabin Stay,"Western Suburbs, Mumbai",Bed in 10-Bed Mixed Dormitory Room2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,,,,Bed in 10-Bed Mixed Dormitory Room,3000.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Classic inn dormitory,"Western Suburbs, Mumbai",Bed in Male Dormitory Room2 beds in dormitories36 bunk bedsFree cancellationNo prepayment needed – pay at the property,,,,Bed in Male Dormitory Room,2100.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
GharApna Hostel,Mumbai,Single Room2 single bedsFree cancellationNo prepayment needed – pay at the property,,,,Single Room,9000.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,2 single beds,1 bedroom
Royal Dormitory,"Western Suburbs, Mumbai",Single Bed in Male Dormitory Room2 beds in dormitories2 bunk bedsFree cancellationNo prepayment needed – pay at the property,6.9,97.0,Good,Single Bed in Male Dormitory Room,4394.0,"3 nights, 2 adults",Mumbai,3,2,Yes,No,No,,Dormitory Room
Dune de L'orient,"White Town, Pondicherry",Budget Double Room1 double bedBreakfast includedFree cancellationOnly 1 room left at this price on our site,7.5,165.0,Good,Budget Double Room,36224.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,1 double bed,2 bedroomsss
Sapphire Inn,Pondicherry,"Standard Double Room2 beds (1 double, 1 futon)Free cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site",6.7,54.0,Good,Standard Double Room,13997.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,,2 bedroomsss
Nomad House,Pondicherry,4-Bed Mixed Dormitory RoomShared dormitory room4 single bedsOnly 4 left at this price on our site,8.1,68.0,Very good,4-Bed Mixed Dormitory Room,18000.0,"3 nights, 2 adults",Pondicherry,3,2,No,Yes,No,,Dormitory Room
Pranaav Beach Resort,Pondicherry,Double Room with Balcony1 large double bedBreakfast includedFree cancellationOnly 1 room left at this price on our site,9.5,73.0,Exceptional,Double Room with Balcony,25700.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,1 large double bed,2 bedroomsss
Villa Shanti - Heritage Hotel for Foodies,"White Town, Pondicherry",Executive SuitePrivate suite1 double bedBreakfast includedFree cancellationOnly 1 left at this price on our site,8.4,294.0,Very good,Executive Suite,55500.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,1 double bed,
Grand Hotel D'Europe,"White Town, Pondicherry",Heritage King1 large double bedBreakfast includedFree cancellationOnly 4 rooms left at this price on our site,8.3,219.0,Very good,Heritage King,112097.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,1 large double bed,
HOSTEL DU VALENTINE,Pondicherry,"One-Bedroom VillaEntire villa • 1 bedroom • 1 living room • 1 bathroom3 beds (2 doubles, 1 sofa bed)Free cancellationNo prepayment needed – pay at the propertyOnly 1 left at this price on our site",6.2,20.0,Good,One-Bedroom Villa,17997.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,,1 bedroom
White Pearl Residency,Pondicherry,Superior Double Room1 extra-large double bedBreakfast includedFree cancellation,9.0,467.0,Superb,Superior Double Room,29997.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,1 extra-large double bed,2 bedroomsss
Mehaa Paradise Guest House Puducherry,Pondicherry,Deluxe King Room1 double bedOnly 5 rooms left at this price on our site,,,,Deluxe King Room,23997.0,"3 nights, 2 adults",Pondicherry,3,2,No,Yes,No,1 double bed,King Room
"Deer Suites - Rock Beach White Town Zone , French Quarter, Pondicherry","Heritage Town, Pondicherry",Deluxe Queen Room1 large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 4 rooms left at this price on our site,7.6,47.0,Good,Deluxe Queen Room,25640.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,1 large double bed,Queen Room
Fiji Villa,Pondicherry,"Two-Bedroom VillaEntire villa • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 74m²6 beds (2 extra-large doubles, 4 sofa beds)Free cancellationOnly 2 left at this price on our site",7.3,69.0,Good,Two-Bedroom Villa,26000.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,No,,2 bedroomsss
Sri Balaji Villas,Pondicherry,Standard Double Room1 large double bedBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site,9.7,13.0,Exceptional,Standard Double Room,17097.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,Yes,1 large double bed,2 bedroomsss
Seasons4 guest house,Pondicherry,Deluxe King Room2 double bedsFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,6.5,6.0,Good,Deluxe King Room,18880.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,2 double beds,King Room
Sky blue fully furnished 1bhk at 1st floor,Pondicherry,One-Bedroom Apartment2 double bedsFree cancellationNo prepayment needed – pay at the property,7.3,3.0,Good,One-Bedroom Apartment,13497.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,2 double beds,1 bedroom
Anandha Inn Convention Centre and Suites,Pondicherry,Premium Room1 extra-large double bedBreakfast includedFree cancellationOnly 1 room left at this price on our site,5.7,118.0,Good,Premium Room,30300.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,1 extra-large double bed,
Sinna’s Homestay,Pondicherry,Family Room with Bathroom1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,10.0,3.0,Exceptional,Family Room with Bathroom,10500.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,1 double bed,Family Room
Le Cadillac Bungalow,Pondicherry,"VillaEntire villa • 5 bedrooms • 1 living room • 4 bathrooms • 1 kitchen • 111m²6 beds (1 sofa bed, 5 large doubles)Breakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 1 left at this price on our site",8.6,5.0,Fabulous,Villa,88160.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,Yes,,
Shivam Luxury Villa,Pondicherry,VillaEntire villa • 1 bedroom • 1 living room • 1 bathroom • 23m²1 double bedOnly 3 left at this price on our site,8.4,10.0,Very good,Villa,5400.0,"3 nights, 2 adults",Pondicherry,3,2,No,Yes,No,1 double bed,1 bedroom
Hotel Vi Park,Pondicherry,Superior Queen Room1 large double bedFree cancellation,7.3,22.0,Good,Superior Queen Room,22497.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,No,1 large double bed,Queen Room
Villa Meena,"White Town, Pondicherry",Deluxe Double Room with BalconyBeds: 1 double or 2 singlesFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,8.2,153.0,Very good,Deluxe Double Room with Balcony,30000.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,Beds: 1 double or 2 singles,2 bedroomsss
French Town Palatial (FTP),"White Town, Pondicherry","Two-Bedroom ApartmentEntire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 111m²3 beds (1 sofa bed, 2 large doubles)Breakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 1 left at this price on our site",9.0,3.0,Superb,Two-Bedroom Apartment,42750.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,Yes,,2 bedroomsss
THE LUXE HOTEL,"Pondicherry Beach, Pondicherry",Family Suite with Balcony2 extra-large double bedsBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,8.1,107.0,Very good,Family Suite with Balcony,31000.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,Yes,,
Accord Puducherry,Pondicherry,Superior Twin Room2 single bedsBreakfast includedFree cancellation,8.0,445.0,Very good,Superior Twin Room,44000.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,Yes,Yes,2 single beds,2 bedroomsss
Sizzling Inn Pondy,Pondicherry,Double Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,7.6,8.0,Good,Double Room,22597.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,1 double bed,2 bedroomsss
NJ villa,"Heritage Town, Pondicherry",One-Bedroom VillaEntire villa • 1 bedroom • 1 bathroom1 double bedFree cancellationNo prepayment needed – pay at the property,,,,One-Bedroom Villa,15000.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,No,1 double bed,1 bedroom
Treebo Trend Eden Park,Pondicherry,Standard Double Room1 extra-large double bedBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 5 rooms left at this price on our site,7.6,18.0,Good,Standard Double Room,28843.0,"3 nights, 2 adults",Pondicherry,3,2,Yes,No,Yes,1 extra-large double bed,2 bedroomsss
